lat,lon,period,zone
32.77701057,35.79428896,Early Pliocene Basalt,1
32.77686596,35.79283993,Early Pliocene Basalt,1
32.77657468,35.79197001,Early Pliocene Basalt,1
32.77591681,35.79006446,Early Pliocene Basalt,1
32.77580531,35.7892467,Early Pliocene Basalt,1
32.77533833,35.78761251,Early Pliocene Basalt,1
32.77371409,35.78736509,Early Pliocene Basalt,1
32.77277725,35.78737702,Early Pliocene Basalt,1
32.77023755,35.78763339,Early Pliocene Basalt,1
32.76851646,35.78751584,Early Pliocene Basalt,1
32.76766133,35.78745742,Early Pliocene Basalt,1
32.7660538,35.78656311,Early Pliocene Basalt,1
32.76505709,35.78597406,Early Pliocene Basalt,1
32.76393818,35.78460332,Early Pliocene Basalt,1
32.76357512,35.78406056,Early Pliocene Basalt,1
32.76318343,35.78377779,Early Pliocene Basalt,1
32.76254363,35.78223715,Early Pliocene Basalt,1
32.76207304,35.78081641,Early Pliocene Basalt,1
32.76118763,35.78095009,Early Pliocene Basalt,1
32.76008271,35.78145139,Early Pliocene Basalt,1
32.75919269,35.78196821,Early Pliocene Basalt,1
32.75869232,35.78287675,Early Pliocene Basalt,1
32.75862341,35.78359222,Early Pliocene Basalt,1
32.75873294,35.78458622,Early Pliocene Basalt,1
32.75902092,35.78585826,Early Pliocene Basalt,1
32.75951,35.78716835,Early Pliocene Basalt,1
32.76022619,35.78826189,Early Pliocene Basalt,1
32.76088456,35.79020544,Early Pliocene Basalt,1
32.76117581,35.79165148,Early Pliocene Basalt,1
32.76170856,35.79249674,Early Pliocene Basalt,1
32.76221037,35.7935975,Early Pliocene Basalt,1
32.76274133,35.79443551,Early Pliocene Basalt,1
32.76299654,35.7959732,Early Pliocene Basalt,1
32.76341884,35.79779844,Early Pliocene Basalt,1
32.76358106,35.80029347,Early Pliocene Basalt,1
32.76363467,35.80178672,Early Pliocene Basalt,1
32.76377683,35.80231508,Early Pliocene Basalt,1
32.76405977,35.80358678,Early Pliocene Basalt,1
32.76427298,35.8055826,Early Pliocene Basalt,1
32.76412858,35.80703695,Early Pliocene Basalt,1
32.76403233,35.80800617,Early Pliocene Basalt,1
32.76351062,35.80915932,Early Pliocene Basalt,1
32.76241629,35.8099815,Early Pliocene Basalt,1
32.7617655,35.81037981,Early Pliocene Basalt,1
32.76073375,35.81047824,Early Pliocene Basalt,1
32.75972747,35.81033176,Early Pliocene Basalt,1
32.7589202,35.81021405,Early Pliocene Basalt,1
32.75772908,35.80979279,Early Pliocene Basalt,1
32.75716776,35.80921504,Early Pliocene Basalt,1
32.75588673,35.80753166,Early Pliocene Basalt,1
32.75486492,35.80737142,Early Pliocene Basalt,1
32.7538374,35.80721318,Early Pliocene Basalt,1
32.75294037,35.80784612,Early Pliocene Basalt,1
32.75248066,35.80828319,Early Pliocene Basalt,1
32.75123888,35.81036116,Early Pliocene Basalt,1
32.75075724,35.81104217,Early Pliocene Basalt,1
32.75002452,35.81218518,Early Pliocene Basalt,1
32.74922476,35.81405971,Early Pliocene Basalt,1
32.74899396,35.81427604,Early Pliocene Basalt,1
32.74821372,35.81590318,Early Pliocene Basalt,1
32.74744072,35.81752466,Early Pliocene Basalt,1
32.74674344,35.81840845,Early Pliocene Basalt,1
32.74627283,35.81907645,Early Pliocene Basalt,1
32.74604863,35.81928909,Early Pliocene Basalt,1
32.74533529,35.82040721,Early Pliocene Basalt,1
32.74440608,35.82150609,Early Pliocene Basalt,1
32.74381465,35.82316677,Early Pliocene Basalt,1
32.74324689,35.82458797,Early Pliocene Basalt,1
32.74247399,35.8264173,Early Pliocene Basalt,1
32.74150637,35.82798983,Early Pliocene Basalt,1
32.74123316,35.82868799,Early Pliocene Basalt,1
32.7407041,35.82984967,Early Pliocene Basalt,1
32.73996251,35.83099508,Early Pliocene Basalt,1
32.73993943,35.83123706,Early Pliocene Basalt,1
32.73956891,35.83290979,Early Pliocene Basalt,1
32.73926334,35.83386309,Early Pliocene Basalt,1
32.73893471,35.83505865,Early Pliocene Basalt,1
32.73865531,35.83576611,Early Pliocene Basalt,1
32.73832809,35.83696144,Early Pliocene Basalt,1
32.73821428,35.83796287,Early Pliocene Basalt,1
32.7385048,35.83882583,Early Pliocene Basalt,1
32.73893783,35.83983951,Early Pliocene Basalt,1
32.74017206,35.84125701,Early Pliocene Basalt,1
32.74080713,35.84209284,Early Pliocene Basalt,1
32.74101286,35.84250302,Early Pliocene Basalt,1
32.74198331,35.8437037,Early Pliocene Basalt,1
32.74237629,35.84415901,Early Pliocene Basalt,1
32.74405862,35.84605594,Early Pliocene Basalt,1
32.74457743,35.84709429,Early Pliocene Basalt,1
32.74484218,35.84859976,Early Pliocene Basalt,1
32.74497683,35.84934258,Early Pliocene Basalt,1
32.74490764,35.85006026,Early Pliocene Basalt,1
32.74474215,35.85175135,Early Pliocene Basalt,1
32.74463959,35.85288914,Early Pliocene Basalt,1
32.74445321,35.85493996,Early Pliocene Basalt,1
32.74411876,35.85631457,Early Pliocene Basalt,1
32.7436063,35.85742154,Early Pliocene Basalt,1
32.74275488,35.85992678,Early Pliocene Basalt,1
32.74178998,35.86147514,Early Pliocene Basalt,1
32.74062188,35.86300526,Early Pliocene Basalt,1
32.73985626,35.86459117,Early Pliocene Basalt,1
32.73861672,35.86668989,Early Pliocene Basalt,1
32.73738418,35.86932521,Early Pliocene Basalt,1
32.73724088,35.87062685,Early Pliocene Basalt,1
32.73661876,35.87211299,Early Pliocene Basalt,1
32.73614882,35.87429772,Early Pliocene Basalt,1
32.73554323,35.87555572,Early Pliocene Basalt,1
32.73521638,35.87708334,Early Pliocene Basalt,1
32.73540168,35.87815262,Early Pliocene Basalt,1
32.73534243,35.87931544,Early Pliocene Basalt,1
32.73531301,35.87989274,Early Pliocene Basalt,1
32.73551485,35.88054793,Early Pliocene Basalt,1
32.73536249,35.88234205,Early Pliocene Basalt,1
32.73548846,35.88341655,Early Pliocene Basalt,1
32.73564659,35.88406196,Early Pliocene Basalt,1
32.73580423,35.88470539,Early Pliocene Basalt,1
32.73630264,35.88636386,Early Pliocene Basalt,1
32.73669659,35.88672615,Early Pliocene Basalt,1
32.73736943,35.88808127,Early Pliocene Basalt,1
32.7374365,35.88886284,Early Pliocene Basalt,1
32.738154,35.89215739,Early Pliocene Basalt,1
32.73890709,35.89279117,Early Pliocene Basalt,1
32.74012517,35.89322863,Early Pliocene Basalt,1
32.74112208,35.89381748,Early Pliocene Basalt,1
32.74233331,35.89437505,Early Pliocene Basalt,1
32.74271113,35.89477169,Early Pliocene Basalt,1
32.74390838,35.89542688,Early Pliocene Basalt,1
32.74591066,35.89643712,Early Pliocene Basalt,1
32.7466922,35.89703431,Early Pliocene Basalt,1
32.74835664,35.89716325,Early Pliocene Basalt,1
32.75170916,35.89569869,Early Pliocene Basalt,1
32.75373045,35.89566219,Early Pliocene Basalt,1
32.75509393,35.89636901,Early Pliocene Basalt,1
32.75565197,35.89696676,Early Pliocene Basalt,1
32.75679239,35.89790538,Early Pliocene Basalt,1
32.7575534,35.89853173,Early Pliocene Basalt,1
32.7579341,35.89884508,Early Pliocene Basalt,1
32.75909973,35.89952701,Early Pliocene Basalt,1
32.75986315,35.90016698,Early Pliocene Basalt,1
32.76085507,35.90061456,Early Pliocene Basalt,1
32.76163748,35.90093942,Early Pliocene Basalt,1
32.76285039,35.90111095,Early Pliocene Basalt,1
32.76386417,35.90127861,Early Pliocene Basalt,1
32.7660697,35.9022785,Early Pliocene Basalt,1
32.76728097,35.90281132,Early Pliocene Basalt,1
32.76808871,35.90290065,Early Pliocene Basalt,1
32.7692995,35.90303455,Early Pliocene Basalt,1
32.77050981,35.9031695,Early Pliocene Basalt,1
32.77071283,35.90319924,Early Pliocene Basalt,1
32.77234039,35.90345341,Early Pliocene Basalt,1
32.7742264,35.90327832,Early Pliocene Basalt,1
32.77547723,35.9032459,Early Pliocene Basalt,1
32.77672551,35.90319767,Early Pliocene Basalt,1
32.77692961,35.90322995,Early Pliocene Basalt,1
32.77835945,35.90345809,Early Pliocene Basalt,1
32.77920015,35.90334354,Early Pliocene Basalt,1
32.78085937,35.90336018,Early Pliocene Basalt,1
32.78147327,35.90345863,Early Pliocene Basalt,1
32.78316525,35.90325416,Early Pliocene Basalt,1
32.78421038,35.90316472,Early Pliocene Basalt,1
32.78523182,35.90331885,Early Pliocene Basalt,1
32.78645818,35.90350445,Early Pliocene Basalt,1
32.78689035,35.90332141,Early Pliocene Basalt,1
32.78856568,35.90336519,Early Pliocene Basalt,1
32.78960501,35.90355981,Early Pliocene Basalt,1
32.79062553,35.90400795,Early Pliocene Basalt,1
32.79143897,35.90441761,Early Pliocene Basalt,1
32.79263111,35.90541374,Early Pliocene Basalt,1
32.79321819,35.90603962,Early Pliocene Basalt,1
32.793577,35.90688105,Early Pliocene Basalt,1
32.79408634,35.90852701,Early Pliocene Basalt,1
32.79396778,35.91005648,Early Pliocene Basalt,1
32.79359973,35.91205861,Early Pliocene Basalt,1
32.79331272,35.91304582,Early Pliocene Basalt,1
32.792734,35.91470481,Early Pliocene Basalt,1
32.79162279,35.91690672,Early Pliocene Basalt,1
32.78850826,35.91798397,Early Pliocene Basalt,1
32.78777662,35.91880639,Early Pliocene Basalt,1
32.78683767,35.91958571,Early Pliocene Basalt,1
32.78616066,35.91993292,Early Pliocene Basalt,1
32.78504259,35.92043203,Early Pliocene Basalt,1
32.7841599,35.92073627,Early Pliocene Basalt,1
32.7830723,35.92100239,Early Pliocene Basalt,1
32.78225127,35.9208616,Early Pliocene Basalt,1
32.78099488,35.92088715,Early Pliocene Basalt,1
32.77973972,35.92091315,Early Pliocene Basalt,1
32.77892054,35.92077289,Early Pliocene Basalt,1
32.77810177,35.92063271,Early Pliocene Basalt,1
32.77689969,35.92018615,Early Pliocene Basalt,1
32.77633647,35.91960658,Early Pliocene Basalt,1
32.77551757,35.91946061,Early Pliocene Basalt,1
32.77492887,35.91911458,Early Pliocene Basalt,1
32.77393144,35.91869586,Early Pliocene Basalt,1
32.77254666,35.91794405,Early Pliocene Basalt,1
32.77174968,35.91753196,Early Pliocene Basalt,1
32.77077226,35.91683429,Early Pliocene Basalt,1
32.76910999,35.91643171,Early Pliocene Basalt,1
32.76800857,35.91586861,Early Pliocene Basalt,1
32.76726897,35.91548204,Early Pliocene Basalt,1
32.76625112,35.91451628,Early Pliocene Basalt,1
32.76504579,35.91315927,Early Pliocene Basalt,1
32.76443081,35.91256642,Early Pliocene Basalt,1
32.76368816,35.91168846,Early Pliocene Basalt,1
32.76252836,35.91111602,Early Pliocene Basalt,1
32.76197994,35.91068003,Early Pliocene Basalt,1
32.76105109,35.90998815,Early Pliocene Basalt,1
32.76087589,35.90977027,Early Pliocene Basalt,1
32.75949323,35.90898234,Early Pliocene Basalt,1
32.75931773,35.90877134,Early Pliocene Basalt,1
32.75832041,35.90829855,Early Pliocene Basalt,1
32.75697656,35.90753977,Early Pliocene Basalt,1
32.75618786,35.90722967,Early Pliocene Basalt,1
32.75562833,35.90679798,Early Pliocene Basalt,1
32.75427467,35.90605323,Early Pliocene Basalt,1
32.75386591,35.90597744,Early Pliocene Basalt,1
32.75307254,35.90568369,Early Pliocene Basalt,1
32.75184486,35.9055714,Early Pliocene Basalt,1
32.75064906,35.9049079,Early Pliocene Basalt,1
32.74964768,35.90431816,Early Pliocene Basalt,1
32.74845458,35.90369737,Early Pliocene Basalt,1
32.7476254,35.90365688,Early Pliocene Basalt,1
32.7465856,35.90382683,Early Pliocene Basalt,1
32.74551575,35.90435347,Early Pliocene Basalt,1
32.74441984,35.90515617,Early Pliocene Basalt,1
32.74374865,35.90577804,Early Pliocene Basalt,1
32.74268236,35.90629458,Early Pliocene Basalt,1
32.7414411,35.90654145,Early Pliocene Basalt,1
32.74059942,35.90686079,Early Pliocene Basalt,1
32.73975824,35.90718213,Early Pliocene Basalt,1
32.73931542,35.90757465,Early Pliocene Basalt,1
32.73883727,35.9082838,Early Pliocene Basalt,1
32.73787544,35.90972884,Early Pliocene Basalt,1
32.73716511,35.91069011,Early Pliocene Basalt,1
32.73622367,35.9118958,Early Pliocene Basalt,1
32.7355653,35.91370493,Early Pliocene Basalt,1
32.73509677,35.91558941,Early Pliocene Basalt,1
32.73489801,35.91713587,Early Pliocene Basalt,1
32.73479322,35.9182713,Early Pliocene Basalt,1
32.73512648,35.91930466,Early Pliocene Basalt,1
32.73573885,35.91960636,Early Pliocene Basalt,1
32.7369548,35.92028868,Early Pliocene Basalt,1
32.73756678,35.92051845,Early Pliocene Basalt,1
32.73862579,35.92032356,Early Pliocene Basalt,1
32.73979722,35.92091011,Early Pliocene Basalt,1
32.7418966,35.92042933,Early Pliocene Basalt,1
32.74306929,35.92088984,Early Pliocene Basalt,1
32.7438691,35.92102097,Early Pliocene Basalt,1
32.74544503,35.92153146,Early Pliocene Basalt,1
32.74644547,35.92170015,Early Pliocene Basalt,1
32.74862455,35.92231716,Early Pliocene Basalt,1
32.74942624,35.92245473,Early Pliocene Basalt,1
32.75062948,35.92266122,Early Pliocene Basalt,1
32.75223512,35.92293677,Early Pliocene Basalt,1
32.75323941,35.92310913,Early Pliocene Basalt,1
32.75404329,35.92324921,Early Pliocene Basalt,1
32.75545108,35.92349697,Early Pliocene Basalt,1
32.75605482,35.92360323,Early Pliocene Basalt,1
32.75768978,35.92364747,Early Pliocene Basalt,1
32.75892312,35.92362167,Early Pliocene Basalt,1
32.76013374,35.92383629,Early Pliocene Basalt,1
32.76035984,35.92363821,Early Pliocene Basalt,1
32.76177698,35.92393033,Early Pliocene Basalt,1
32.76299304,35.92417457,Early Pliocene Basalt,1
32.76339804,35.92424843,Early Pliocene Basalt,1
32.76504328,35.9243028,Early Pliocene Basalt,1
32.76671531,35.92412295,Early Pliocene Basalt,1
32.76859468,35.92399183,Early Pliocene Basalt,1
32.77012419,35.92334518,Early Pliocene Basalt,1
32.7713905,35.92305503,Early Pliocene Basalt,1
32.77241017,35.92323849,Early Pliocene Basalt,1
32.7736348,35.92345882,Early Pliocene Basalt,1
32.77406833,35.92329621,Early Pliocene Basalt,1
32.77534482,35.92304422,Early Pliocene Basalt,1
32.77641696,35.92274981,Early Pliocene Basalt,1
32.77787327,35.9227597,Early Pliocene Basalt,1
32.77848694,35.9228652,Early Pliocene Basalt,1
32.77991975,35.92311151,Early Pliocene Basalt,1
32.78094395,35.92328758,Early Pliocene Basalt,1
32.78217384,35.92349902,Early Pliocene Basalt,1
32.78299437,35.92364042,Early Pliocene Basalt,1
32.78379507,35.92403849,Early Pliocene Basalt,1
32.78462247,35.92420106,Early Pliocene Basalt,1
32.78544645,35.92434956,Early Pliocene Basalt,1
32.78688968,35.92460969,Early Pliocene Basalt,1
32.78812799,35.92483288,Early Pliocene Basalt,1
32.78936747,35.9250563,Early Pliocene Basalt,1
32.78939542,35.92482468,Early Pliocene Basalt,1
32.79092269,35.92437599,Early Pliocene Basalt,1
32.79180092,35.92404249,Early Pliocene Basalt,1
32.79350254,35.92414994,Early Pliocene Basalt,1
32.79481566,35.92393657,Early Pliocene Basalt,1
32.79502497,35.92397784,Early Pliocene Basalt,1
32.79609152,35.92392722,Early Pliocene Basalt,1
32.79697506,35.92359462,Early Pliocene Basalt,1
32.79845238,35.92359941,Early Pliocene Basalt,1
32.80114661,35.92404495,Early Pliocene Basalt,1
32.80221238,35.92398135,Early Pliocene Basalt,1
32.80265595,35.9238145,Early Pliocene Basalt,1
32.80410831,35.92405209,Early Pliocene Basalt,1
32.80537475,35.92430013,Early Pliocene Basalt,1
32.80667806,35.92432557,Early Pliocene Basalt,1
32.80799641,35.9240819,Early Pliocene Basalt,1
32.80912181,35.92353712,Early Pliocene Basalt,1
32.81041301,35.92352707,Early Pliocene Basalt,1
32.81151677,35.92322836,Early Pliocene Basalt,1
32.81192962,35.92328796,Early Pliocene Basalt,1
32.81295054,35.92341623,Early Pliocene Basalt,1
32.81484311,35.92374647,Early Pliocene Basalt,1
32.81528857,35.9235741,Early Pliocene Basalt,1
32.81615532,35.9234751,Early Pliocene Basalt,1
32.8176646,35.92350274,Early Pliocene Basalt,1
32.81830145,35.92362001,Early Pliocene Basalt,1
32.82005105,35.92344096,Early Pliocene Basalt,1
32.8211353,35.92338335,Early Pliocene Basalt,1
32.82221346,35.92331456,Early Pliocene Basalt,1
32.82355006,35.92278424,Early Pliocene Basalt,1
32.82488455,35.92253313,Early Pliocene Basalt,1
32.82643986,35.92232881,Early Pliocene Basalt,1
32.82797497,35.92209118,Early Pliocene Basalt,1
32.82928085,35.92179068,Early Pliocene Basalt,1
32.82949227,35.92182577,Early Pliocene Basalt,1
32.83079878,35.92152513,Early Pliocene Basalt,1
32.83298988,35.92141507,Early Pliocene Basalt,1
32.83433152,35.92115787,Early Pliocene Basalt,1
32.83589084,35.9209404,Early Pliocene Basalt,1
32.83723648,35.92068319,Early Pliocene Basalt,1
32.83788428,35.9208015,Early Pliocene Basalt,1
32.84009069,35.92069313,Early Pliocene Basalt,1
32.84094054,35.92083137,Early Pliocene Basalt,1
32.84200336,35.92100424,Early Pliocene Basalt,1
32.84288128,35.92089703,Early Pliocene Basalt,1
32.84461683,35.92093499,Early Pliocene Basalt,1
32.84549774,35.92082968,Early Pliocene Basalt,1
32.84618992,35.92043985,Early Pliocene Basalt,1
32.84758003,35.91994222,Early Pliocene Basalt,1
32.84878066,35.91943371,Early Pliocene Basalt,1
32.84970865,35.91909964,Early Pliocene Basalt,1
32.85081984,35.91904221,Early Pliocene Basalt,1
32.85103575,35.91907903,Early Pliocene Basalt,1
32.86769053,35.85645022,Early Pliocene Basalt,1
32.87990304,35.76299396,Early Pliocene Basalt,1
32.88706161,35.74681063,Early Pliocene Basalt,1
32.89213843,35.74442275,Early Pliocene Basalt,1
32.89838117,35.74248259,Early Pliocene Basalt,1
32.90701233,35.76086331,Early Pliocene Basalt,1
32.91499487,35.75717613,Early Pliocene Basalt,1
32.91113275,35.73662402,Early Pliocene Basalt,1
32.93398191,35.73489398,Early Pliocene Basalt,1
32.94726625,35.73978361,Early Pliocene Basalt,1
32.65997264,35.6514214,Early Pliocene Basalt,2
32.6671124,35.6529232,Early Pliocene Basalt,2
32.66886182,35.65374382,Early Pliocene Basalt,2
32.66958728,35.65549227,Early Pliocene Basalt,2
32.66921812,35.6573751,Early Pliocene Basalt,2
32.66867013,35.65977232,Early Pliocene Basalt,2
32.66828679,35.66247085,Early Pliocene Basalt,2
32.66838048,35.66448219,Early Pliocene Basalt,2
32.66691842,35.66660862,Early Pliocene Basalt,2
32.66543677,35.66956922,Early Pliocene Basalt,2
32.66411237,35.67102545,Early Pliocene Basalt,2
32.66238515,35.67391075,Early Pliocene Basalt,2
32.66083151,35.67605042,Early Pliocene Basalt,2
32.660786,35.67689273,Early Pliocene Basalt,2
32.65991533,35.67933308,Early Pliocene Basalt,2
32.65941808,35.68099469,Early Pliocene Basalt,2
32.65835556,35.68310854,Early Pliocene Basalt,2
32.6567626,35.68482686,Early Pliocene Basalt,2
32.65475769,35.68569123,Early Pliocene Basalt,2
32.65359407,35.68599543,Early Pliocene Basalt,2
32.65174226,35.6861944,Early Pliocene Basalt,2
32.6504882,35.68552138,Early Pliocene Basalt,2
32.64904864,35.68390238,Early Pliocene Basalt,2
32.64821975,35.68160395,Early Pliocene Basalt,2
32.64767192,35.67979739,Early Pliocene Basalt,2
32.64741913,35.67847762,Early Pliocene Basalt,2
32.64623831,35.67652986,Early Pliocene Basalt,2
32.64499613,35.6758249,Early Pliocene Basalt,2
32.64378555,35.67549991,Early Pliocene Basalt,2
32.64160537,35.67536076,Early Pliocene Basalt,2
32.64037599,35.67503199,Early Pliocene Basalt,2
32.63872515,35.67468655,Early Pliocene Basalt,2
32.63700694,35.67316467,Early Pliocene Basalt,2
32.63606123,35.67130486,Early Pliocene Basalt,2
32.63416703,35.66992447,Early Pliocene Basalt,2
32.63370409,35.66836316,Early Pliocene Basalt,2
32.63301795,35.66665789,Early Pliocene Basalt,2
32.63337248,35.66359768,Early Pliocene Basalt,2
32.63393443,35.66150154,Early Pliocene Basalt,2
32.63402077,35.65907563,Early Pliocene Basalt,2
32.63411027,35.65665797,Early Pliocene Basalt,2
32.6332156,35.65518069,Early Pliocene Basalt,2
32.63261842,35.6541947,Early Pliocene Basalt,2
32.63074511,35.65285148,Early Pliocene Basalt,2
32.62948821,35.65208215,Early Pliocene Basalt,2
32.62828037,35.65048145,Early Pliocene Basalt,2
32.62733774,35.64979544,Early Pliocene Basalt,2
32.62617134,35.64736571,Early Pliocene Basalt,2
